YEAR,MONTH,DAY,TMAX,TMIN,TMEAN,RH,WIND_SPEED
2013,8,28.0,44.0,4.199999999999999,42.6,59.0,19.0
2013,8,29.0,8.0,9.7,42.6,81.0,-17.0
2013,8,30.0,8.0,9.7,47.8,81.0,-16.0
2013,8,31.0,44.0,40.2,47.8,117.0,-17.0
2013,9,1.0,16.0,6.699999999999999,5.5,118.0,-18.0
2013,9,2.0,44.5,6.699999999999999,43.5,99.0,-18.0
2013,9,3.0,6.5,6.699999999999999,5.5,61.0,-16.0
2013,9,4.0,44.5,44.7,10.600000000000001,61.0,-18.0
2013,9,5.0,6.5,41.6,43.5,99.0,22.0
2013,9,6.0,6.5,44.7,48.6,118.0,22.0
2013,9,7.0,54.0,41.6,10.600000000000001,80.0,-18.0
2013,9,8.0,54.0,41.6,5.5,99.0,20.0
2013,9,9.0,6.5,6.699999999999999,10.600000000000001,118.0,20.0
2013,9,10.0,16.0,6.699999999999999,10.600000000000001,61.0,22.0
2013,9,11.0,54.0,6.699999999999999,43.5,118.0,-18.0
2013,9,12.0,6.5,41.6,43.5,99.0,-16.0
2013,9,13.0,6.5,44.7,5.5,118.0,20.0
2013,9,14.0,16.0,44.7,5.5,118.0,20.0
2013,9,15.0,54.0,44.7,10.600000000000001,61.0,22.0
2013,9,16.0,6.5,44.7,48.6,80.0,-16.0
2013,9,17.0,54.0,41.6,10.600000000000001,118.0,20.0
2013,9,18.0,44.5,6.699999999999999,43.5,80.0,-18.0
2013,9,19.0,44.5,3.6000000000000014,5.5,118.0,-18.0
2013,9,20.0,44.5,3.6000000000000014,48.6,61.0,22.0
2013,9,21.0,16.0,41.6,48.6,61.0,-18.0
2013,9,22.0,6.5,6.699999999999999,5.5,99.0,20.0
2013,9,23.0,44.5,41.6,5.5,80.0,20.0
2013,9,24.0,54.0,41.6,5.5,99.0,-16.0
2013,9,25.0,6.5,6.699999999999999,48.6,118.0,-16.0
2013,9,26.0,44.5,3.6000000000000014,43.5,99.0,-18.0
2013,9,27.0,16.0,6.699999999999999,10.600000000000001,80.0,22.0
2013,9,28.0,16.0,3.6000000000000014,43.5,61.0,-16.0
2013,9,29.0,54.0,6.699999999999999,5.5,118.0,22.0
2013,9,30.0,16.0,6.699999999999999,5.5,80.0,22.0
2013,10,1.0,-21.1,69.3,73.6,48.0,-47.0
2013,10,2.0,80.9,-26.7,-22.4,48.0,-47.0
2013,10,3.0,74.9,-26.7,-19.4,144.0,-47.0
2013,10,4.0,80.9,-23.0,73.6,48.0,49.0
2013,10,5.0,-15.100000000000001,73.0,73.6,120.0,-46.0
2013,10,6.0,-21.1,-23.0,-22.4,120.0,-46.0
2013,10,7.0,80.9,-26.7,76.6,48.0,-46.0
2013,10,8.0,74.9,-23.0,76.6,48.0,49.0
2013,10,9.0,80.9,73.0,73.6,120.0,49.0
2013,10,10.0,-15.100000000000001,73.0,73.6,48.0,-47.0
2013,10,11.0,74.9,-26.7,76.6,24.0,50.0
2013,10,12.0,74.9,73.0,76.6,120.0,50.0
2013,10,13.0,-15.100000000000001,73.0,-19.4,120.0,50.0
2013,10,14.0,-21.1,69.3,-19.4,24.0,-47.0
2013,10,15.0,-21.1,73.0,73.6,120.0,-47.0
2013,10,16.0,-15.100000000000001,-23.0,73.6,48.0,-46.0
2013,10,17.0,-21.1,-23.0,76.6,120.0,50.0
2013,10,18.0,-21.1,69.3,73.6,144.0,49.0
2013,10,19.0,-15.100000000000001,-26.7,76.6,144.0,49.0
2013,10,20.0,-15.100000000000001,-26.7,-19.4,144.0,-46.0
2013,10,21.0,-21.1,69.3,76.6,24.0,-46.0
2013,10,22.0,80.9,-26.7,76.6,24.0,-47.0
2013,10,23.0,-21.1,73.0,-22.4,144.0,49.0
2013,10,24.0,80.9,-26.7,-19.4,120.0,-47.0
2013,10,25.0,-15.100000000000001,-26.7,76.6,48.0,-46.0
2013,10,26.0,74.9,73.0,76.6,24.0,49.0
2013,10,27.0,80.9,73.0,76.6,120.0,50.0
2013,10,28.0,-15.100000000000001,73.0,73.6,24.0,-47.0
2013,10,29.0,-15.100000000000001,-23.0,-19.4,24.0,-47.0
2013,10,30.0,-21.1,73.0,73.6,144.0,-46.0
2013,10,31.0,-21.1,73.0,76.6,120.0,49.0
2013,11,1.0,65.8,52.7,56.8,42.0,35.0
2013,11,2.0,65.8,57.1,-7.199999999999999,126.0,-29.0
2013,11,3.0,60.9,-11.3,60.9,62.0,-31.0
2013,11,4.0,65.8,-11.3,-7.199999999999999,62.0,-29.0
2013,11,5.0,-3.1000000000000014,-11.3,-3.1000000000000014,42.0,-31.0
2013,11,6.0,65.8,57.1,60.9,106.0,35.0
2013,11,7.0,-3.1000000000000014,-11.3,-3.1000000000000014,42.0,33.0
2013,11,8.0,65.8,-11.3,-3.1000000000000014,62.0,33.0
2013,11,9.0,1.7999999999999972,57.1,56.8,126.0,-31.0
2013,11,10.0,65.8,-6.899999999999999,60.9,106.0,-31.0
2013,11,11.0,1.7999999999999972,-11.3,56.8,126.0,-31.0
2013,11,12.0,1.7999999999999972,-11.3,-7.199999999999999,42.0,-29.0
2013,11,13.0,-3.1000000000000014,52.7,-3.1000000000000014,106.0,33.0
2013,11,14.0,60.9,-11.3,-7.199999999999999,106.0,35.0
2013,11,15.0,1.7999999999999972,57.1,-3.1000000000000014,126.0,-31.0
2013,11,16.0,-3.1000000000000014,52.7,-7.199999999999999,62.0,-29.0
2013,11,17.0,-3.1000000000000014,57.1,-7.199999999999999,106.0,-29.0
2013,11,18.0,1.7999999999999972,-11.3,-3.1000000000000014,106.0,35.0
2013,11,19.0,60.9,-11.3,60.9,62.0,33.0
2013,11,20.0,60.9,52.7,-3.1000000000000014,62.0,35.0
2013,11,21.0,60.9,57.1,56.8,42.0,-29.0
2013,11,22.0,-3.1000000000000014,-11.3,-7.199999999999999,106.0,35.0
2013,11,23.0,1.7999999999999972,-6.899999999999999,-3.1000000000000014,62.0,33.0
2013,11,24.0,60.9,-11.3,-7.199999999999999,126.0,33.0
2013,11,25.0,65.8,-11.3,60.9,126.0,33.0
2013,11,26.0,1.7999999999999972,57.1,-7.199999999999999,42.0,-31.0
2013,11,27.0,65.8,-11.3,60.9,42.0,35.0
2013,11,28.0,-3.1000000000000014,57.1,-7.199999999999999,42.0,33.0
2013,11,29.0,-3.1000000000000014,52.7,56.8,106.0,33.0
2013,11,30.0,-3.1000000000000014,57.1,60.9,106.0,-29.0
2013,12,1.0,67.3,61.2,70.7,118.0,43.0
2013,12,2.0,-8.399999999999999,-17.1,70.7,118.0,44.0
2013,12,3.0,67.3,-22.8,-13.3,133.0,43.0
2013,12,4.0,75.6,-17.1,64.3,133.0,-41.0
2013,12,5.0,75.6,-17.1,-13.3,118.0,-40.0
2013,12,6.0,67.3,61.2,64.3,133.0,43.0
2013,12,7.0,67.3,-22.8,-19.7,133.0,44.0
2013,12,8.0,-8.399999999999999,-22.8,-13.3,49.0,-41.0
2013,12,9.0,-16.7,-17.1,-19.7,34.0,43.0
2013,12,10.0,-16.7,66.9,-13.3,34.0,-40.0
2013,12,11.0,67.3,61.2,-19.7,133.0,43.0
2013,12,12.0,-16.7,-17.1,70.7,133.0,44.0
2013,12,13.0,67.3,-22.8,-13.3,34.0,44.0
2013,12,14.0,67.3,66.9,64.3,133.0,-41.0
2013,12,15.0,-8.399999999999999,66.9,70.7,118.0,-40.0
2013,12,16.0,-16.7,-22.8,70.7,118.0,-40.0
2013,12,17.0,-16.7,-17.1,70.7,49.0,43.0
2013,12,18.0,-16.7,-17.1,-13.3,34.0,-40.0
2013,12,19.0,75.6,-22.8,70.7,34.0,43.0
2013,12,20.0,75.6,-17.1,70.7,118.0,-40.0
2013,12,21.0,75.6,-22.8,-19.7,49.0,-40.0
2013,12,22.0,-16.7,-17.1,-13.3,34.0,44.0
2013,12,23.0,-16.7,61.2,64.3,49.0,-41.0
2013,12,24.0,67.3,-17.1,70.7,34.0,43.0
2013,12,25.0,67.3,-22.8,-19.7,118.0,43.0
2013,12,26.0,75.6,61.2,64.3,34.0,-41.0
2013,12,27.0,-8.399999999999999,61.2,64.3,118.0,-41.0
2013,12,28.0,75.6,-17.1,-19.7,49.0,43.0
2013,12,29.0,75.6,-17.1,-13.3,118.0,-41.0
2013,12,30.0,75.6,-22.8,70.7,118.0,-41.0
2013,12,31.0,-16.7,-22.8,-19.7,49.0,-41.0
2014,1,1.0,75.4,-32.2,-25.9,36.0,-47.0
2014,1,2.0,75.4,70.3,70.1,132.0,50.0
2014,1,3.0,-20.6,-32.2,74.3,115.0,50.0
2014,1,4.0,-20.6,-32.2,-25.9,36.0,49.0
2014,1,5.0,-16.0,-32.2,-25.9,19.0,49.0
2014,1,6.0,80.0,63.8,74.3,19.0,50.0
2014,1,7.0,80.0,70.3,70.1,36.0,50.0
2014,1,8.0,-16.0,70.3,-25.9,36.0,49.0
2014,1,9.0,-16.0,70.3,74.3,115.0,-46.0
2014,1,10.0,-20.6,-25.7,74.3,36.0,-46.0
2014,1,11.0,80.0,-32.2,70.1,132.0,-46.0
2014,1,12.0,75.4,-25.7,-21.7,115.0,49.0
2014,1,13.0,-16.0,70.3,74.3,36.0,50.0
2014,1,14.0,-20.6,70.3,-21.7,115.0,-47.0
2014,1,15.0,75.4,70.3,-21.7,36.0,-47.0
2014,1,16.0,75.4,-25.7,-21.7,36.0,50.0
2014,1,17.0,80.0,70.3,-25.9,132.0,-46.0
2014,1,18.0,80.0,-25.7,70.1,36.0,50.0
2014,1,19.0,75.4,-32.2,70.1,115.0,50.0
2014,1,20.0,80.0,-25.7,70.1,115.0,-47.0
2014,1,21.0,-20.6,70.3,74.3,36.0,-46.0
2014,1,22.0,80.0,63.8,74.3,36.0,50.0
2014,1,23.0,-16.0,70.3,74.3,132.0,-46.0
2014,1,24.0,80.0,63.8,74.3,132.0,49.0
2014,1,25.0,80.0,70.3,-25.9,19.0,-46.0
2014,1,26.0,-20.6,70.3,-21.7,115.0,-47.0
2014,1,27.0,-16.0,63.8,-25.9,115.0,50.0
2014,1,28.0,80.0,-25.7,70.1,19.0,50.0
2014,1,29.0,-20.6,63.8,74.3,132.0,-46.0
2014,1,30.0,-16.0,-25.7,74.3,132.0,-46.0
2014,1,31.0,80.0,-25.7,70.1,115.0,50.0
2014,2,1.0,50.8,47.2,51.3,44.0,24.0
2014,2,2.0,4.800000000000001,41.9,46.5,44.0,25.0
2014,2,3.0,55.9,1.1999999999999993,5.300000000000001,58.0,25.0
2014,2,4.0,50.8,41.9,0.5,44.0,24.0
2014,2,5.0,4.800000000000001,47.2,0.5,44.0,-21.0
2014,2,6.0,50.8,41.9,46.5,104.0,-21.0
2014,2,7.0,4.800000000000001,1.1999999999999993,46.5,104.0,-21.0
2014,2,8.0,4.800000000000001,47.2,0.5,58.0,-21.0
2014,2,9.0,55.9,47.2,46.5,104.0,-21.0
2014,2,10.0,4.800000000000001,47.2,51.3,58.0,24.0
2014,2,11.0,4.800000000000001,47.2,0.5,104.0,-21.0
2014,2,12.0,55.9,41.9,0.5,44.0,25.0
2014,2,13.0,9.899999999999999,-4.100000000000001,0.5,44.0,-22.0
2014,2,14.0,9.899999999999999,41.9,46.5,44.0,-22.0
2014,2,15.0,4.800000000000001,-4.100000000000001,46.5,58.0,-22.0
2014,2,16.0,55.9,47.2,5.300000000000001,90.0,-22.0
2014,2,17.0,9.899999999999999,41.9,51.3,44.0,-22.0
2014,2,18.0,9.899999999999999,41.9,46.5,44.0,-21.0
2014,2,19.0,4.800000000000001,41.9,51.3,58.0,-21.0
2014,2,20.0,55.9,1.1999999999999993,0.5,58.0,-21.0
2014,2,21.0,55.9,-4.100000000000001,0.5,104.0,25.0
2014,2,22.0,4.800000000000001,41.9,51.3,58.0,-22.0
2014,2,23.0,55.9,-4.100000000000001,46.5,104.0,25.0
2014,2,24.0,50.8,47.2,46.5,58.0,24.0
2014,2,25.0,4.800000000000001,41.9,46.5,90.0,25.0
2014,2,26.0,50.8,-4.100000000000001,5.300000000000001,44.0,25.0
2014,2,27.0,9.899999999999999,47.2,46.5,58.0,25.0
2014,2,28.0,9.899999999999999,-4.100000000000001,0.5,44.0,-21.0
2014,3,1.0,51.0,47.0,51.5,66.0,23.0
2014,3,2.0,57.7,-2.0,51.5,79.0,-21.0
2014,3,3.0,7.0,-2.0,46.7,79.0,24.0
2014,3,4.0,57.7,-2.0,2.6999999999999993,35.0,-20.0
2014,3,5.0,51.0,3.0,46.7,110.0,-20.0
2014,3,6.0,13.700000000000003,-2.0,51.5,79.0,23.0
2014,3,7.0,51.0,42.0,2.6999999999999993,35.0,23.0
2014,3,8.0,57.7,-2.0,7.5,35.0,-21.0
2014,3,9.0,57.7,42.0,2.6999999999999993,110.0,-20.0
2014,3,10.0,13.700000000000003,47.0,2.6999999999999993,35.0,-20.0
2014,3,11.0,51.0,-2.0,46.7,66.0,-20.0
2014,3,12.0,7.0,47.0,46.7,35.0,-20.0
2014,3,13.0,7.0,3.0,2.6999999999999993,35.0,24.0
2014,3,14.0,7.0,42.0,51.5,110.0,-21.0
2014,3,15.0,7.0,-2.0,51.5,110.0,24.0
2014,3,16.0,51.0,42.0,51.5,79.0,-21.0
2014,3,17.0,57.7,42.0,7.5,66.0,-20.0
2014,3,18.0,57.7,3.0,51.5,66.0,23.0
2014,3,19.0,57.7,-2.0,2.6999999999999993,110.0,-20.0
2014,3,20.0,57.7,-2.0,51.5,79.0,24.0
2014,3,21.0,57.7,47.0,51.5,35.0,-20.0
2014,3,22.0,51.0,47.0,7.5,35.0,-20.0
2014,3,23.0,13.700000000000003,-2.0,7.5,66.0,23.0
2014,3,24.0,13.700000000000003,-2.0,2.6999999999999993,35.0,-20.0
2014,3,25.0,51.0,3.0,51.5,35.0,-21.0
2014,3,26.0,13.700000000000003,-2.0,7.5,35.0,-20.0
2014,3,27.0,57.7,42.0,2.6999999999999993,35.0,-20.0
2014,3,28.0,13.700000000000003,-2.0,2.6999999999999993,66.0,-21.0
2014,3,29.0,7.0,-2.0,2.6999999999999993,110.0,23.0
2014,3,30.0,51.0,-2.0,46.7,110.0,-20.0
2014,3,31.0,51.0,-2.0,51.5,35.0,23.0
2014,4,1.0,56.7,46.3,2.1999999999999993,36.0,27.0
2014,4,2.0,6.699999999999999,-3.6999999999999993,56.4,86.0,27.0
2014,4,3.0,56.7,-3.6999999999999993,52.2,109.0,27.0
2014,4,4.0,10.899999999999999,-3.6999999999999993,2.1999999999999993,36.0,-24.0
2014,4,5.0,10.899999999999999,-3.6999999999999993,52.2,109.0,-24.0
2014,4,6.0,6.699999999999999,46.3,56.4,86.0,-23.0
2014,4,7.0,6.699999999999999,1.8000000000000007,6.399999999999999,59.0,27.0
2014,4,8.0,6.699999999999999,1.8000000000000007,6.399999999999999,36.0,27.0
2014,4,9.0,6.699999999999999,1.8000000000000007,6.399999999999999,36.0,-24.0
2014,4,10.0,56.7,-3.6999999999999993,56.4,86.0,-24.0
2014,4,11.0,56.7,1.8000000000000007,52.2,59.0,-24.0
2014,4,12.0,60.9,51.8,52.2,36.0,-24.0
2014,4,13.0,60.9,-3.6999999999999993,2.1999999999999993,86.0,26.0
2014,4,14.0,56.7,1.8000000000000007,56.4,36.0,-23.0
2014,4,15.0,10.899999999999999,-3.6999999999999993,6.399999999999999,86.0,-24.0
2014,4,16.0,10.899999999999999,-3.6999999999999993,52.2,59.0,-23.0
2014,4,17.0,10.899999999999999,51.8,2.1999999999999993,86.0,26.0
2014,4,18.0,60.9,1.8000000000000007,52.2,86.0,-23.0
2014,4,19.0,6.699999999999999,1.8000000000000007,56.4,109.0,26.0
2014,4,20.0,10.899999999999999,51.8,56.4,59.0,-23.0
2014,4,21.0,10.899999999999999,-3.6999999999999993,6.399999999999999,36.0,-24.0
2014,4,22.0,56.7,46.3,6.399999999999999,59.0,27.0
2014,4,23.0,6.699999999999999,51.8,52.2,36.0,-23.0
2014,4,24.0,56.7,1.8000000000000007,2.1999999999999993,109.0,-23.0
2014,4,25.0,10.899999999999999,51.8,52.2,109.0,26.0
2014,4,26.0,10.899999999999999,-3.6999999999999993,56.4,36.0,-23.0
2014,4,27.0,60.9,46.3,2.1999999999999993,109.0,27.0
2014,4,28.0,56.7,1.8000000000000007,6.399999999999999,109.0,26.0
2014,4,29.0,10.899999999999999,46.3,2.1999999999999993,36.0,26.0
2014,4,30.0,56.7,1.8000000000000007,2.1999999999999993,36.0,-24.0
2014,5,1.0,14.700000000000003,1.1999999999999993,10.200000000000003,40.0,23.0
2014,5,2.0,55.2,45.2,50.4,40.0,-21.0
2014,5,3.0,58.7,1.1999999999999993,54.2,59.0,-21.0
2014,5,4.0,11.200000000000003,1.1999999999999993,50.4,103.0,-20.0
2014,5,5.0,58.7,5.800000000000001,50.4,84.0,24.0
2014,5,6.0,55.2,45.2,10.200000000000003,84.0,23.0
2014,5,7.0,55.2,45.2,6.399999999999999,84.0,24.0
2014,5,8.0,58.7,1.1999999999999993,50.4,40.0,-21.0
2014,5,9.0,14.700000000000003,1.1999999999999993,6.399999999999999,59.0,23.0
2014,5,10.0,58.7,45.2,50.4,40.0,-21.0
2014,5,11.0,14.700000000000003,1.1999999999999993,6.399999999999999,59.0,-21.0
2014,5,12.0,14.700000000000003,49.8,6.399999999999999,40.0,23.0
2014,5,13.0,14.700000000000003,1.1999999999999993,6.399999999999999,40.0,-21.0
2014,5,14.0,58.7,45.2,6.399999999999999,40.0,23.0
2014,5,15.0,14.700000000000003,1.1999999999999993,54.2,59.0,-20.0
2014,5,16.0,58.7,45.2,54.2,103.0,-20.0
2014,5,17.0,55.2,49.8,10.200000000000003,84.0,-20.0
2014,5,18.0,14.700000000000003,45.2,50.4,84.0,24.0
2014,5,19.0,11.200000000000003,5.800000000000001,10.200000000000003,40.0,24.0
2014,5,20.0,11.200000000000003,49.8,54.2,103.0,23.0
2014,5,21.0,55.2,45.2,50.4,103.0,-20.0
2014,5,22.0,55.2,1.1999999999999993,10.200000000000003,84.0,24.0
2014,5,23.0,58.7,1.1999999999999993,54.2,84.0,-21.0
2014,5,24.0,55.2,45.2,10.200000000000003,84.0,-20.0
2014,5,25.0,55.2,49.8,6.399999999999999,84.0,24.0
2014,5,26.0,11.200000000000003,5.800000000000001,54.2,59.0,23.0
2014,5,27.0,11.200000000000003,5.800000000000001,6.399999999999999,84.0,24.0
2014,5,28.0,58.7,5.800000000000001,54.2,40.0,-21.0
2014,5,29.0,58.7,5.800000000000001,54.2,40.0,-21.0
2014,5,30.0,14.700000000000003,1.1999999999999993,50.4,40.0,-20.0
2014,5,31.0,55.2,1.1999999999999993,10.200000000000003,40.0,23.0
2014,6,1.0,58.8,0.6000000000000014,8.399999999999999,69.0,25.0
2014,6,2.0,12.799999999999997,50.0,8.399999999999999,51.0,-21.0
2014,6,3.0,52.5,0.6000000000000014,54.4,115.0,-21.0
2014,6,4.0,52.5,0.6000000000000014,4.300000000000001,115.0,25.0
2014,6,5.0,12.799999999999997,46.6,54.4,51.0,25.0
2014,6,6.0,6.5,0.6000000000000014,4.300000000000001,115.0,25.0
2014,6,7.0,52.5,4.0,8.399999999999999,69.0,25.0
2014,6,8.0,12.799999999999997,50.0,50.3,97.0,-22.0
2014,6,9.0,12.799999999999997,46.6,50.3,97.0,-22.0
2014,6,10.0,12.799999999999997,0.6000000000000014,8.399999999999999,69.0,-21.0
2014,6,11.0,52.5,50.0,4.300000000000001,69.0,25.0
2014,6,12.0,52.5,4.0,4.300000000000001,115.0,-21.0
2014,6,13.0,58.8,4.0,50.3,51.0,24.0
2014,6,14.0,12.799999999999997,50.0,8.399999999999999,69.0,25.0
2014,6,15.0,58.8,4.0,4.300000000000001,51.0,25.0
2014,6,16.0,12.799999999999997,0.6000000000000014,54.4,51.0,-21.0
2014,6,17.0,6.5,46.6,50.3,69.0,-22.0
2014,6,18.0,12.799999999999997,4.0,4.300000000000001,97.0,24.0
2014,6,19.0,6.5,50.0,4.300000000000001,97.0,25.0
2014,6,20.0,6.5,50.0,54.4,69.0,25.0
2014,6,21.0,6.5,50.0,4.300000000000001,69.0,24.0
2014,6,22.0,58.8,4.0,4.300000000000001,69.0,-22.0
2014,6,23.0,12.799999999999997,0.6000000000000014,8.399999999999999,69.0,-21.0
2014,6,24.0,52.5,46.6,8.399999999999999,115.0,-21.0
2014,6,25.0,58.8,50.0,4.300000000000001,69.0,24.0
2014,6,26.0,52.5,46.6,50.3,69.0,25.0
2014,6,27.0,58.8,46.6,8.399999999999999,51.0,24.0
2014,6,28.0,52.5,0.6000000000000014,54.4,69.0,25.0
2014,6,29.0,58.8,50.0,54.4,51.0,-22.0
2014,6,30.0,12.799999999999997,4.0,8.399999999999999,115.0,-22.0
2014,7,1.0,3.6999999999999993,50.2,6.199999999999999,52.0,-23.0
2014,7,2.0,59.0,50.2,1.8000000000000007,52.0,-23.0
2014,7,3.0,3.6999999999999993,2.1999999999999993,49.8,52.0,-23.0
2014,7,4.0,59.0,-0.6999999999999993,49.8,70.0,28.0
2014,7,5.0,51.7,47.3,1.8000000000000007,52.0,-20.0
2014,7,6.0,11.0,-0.6999999999999993,49.8,118.0,-20.0
2014,7,7.0,59.0,50.2,54.2,100.0,-23.0
2014,7,8.0,51.7,47.3,54.2,70.0,28.0
2014,7,9.0,3.6999999999999993,2.1999999999999993,49.8,118.0,25.0
2014,7,10.0,51.7,50.2,54.2,100.0,-23.0
2014,7,11.0,59.0,50.2,49.8,70.0,-23.0
2014,7,12.0,11.0,2.1999999999999993,1.8000000000000007,100.0,-20.0
2014,7,13.0,11.0,-0.6999999999999993,1.8000000000000007,118.0,-20.0
2014,7,14.0,3.6999999999999993,50.2,54.2,118.0,-23.0
2014,7,15.0,59.0,2.1999999999999993,6.199999999999999,52.0,28.0
2014,7,16.0,11.0,2.1999999999999993,6.199999999999999,52.0,28.0
2014,7,17.0,59.0,2.1999999999999993,6.199999999999999,100.0,25.0
2014,7,18.0,51.7,-0.6999999999999993,49.8,70.0,25.0
2014,7,19.0,11.0,47.3,49.8,100.0,-23.0
2014,7,20.0,11.0,2.1999999999999993,1.8000000000000007,70.0,25.0
2014,7,21.0,3.6999999999999993,2.1999999999999993,1.8000000000000007,118.0,-20.0
2014,7,22.0,51.7,50.2,1.8000000000000007,118.0,28.0
2014,7,23.0,11.0,50.2,1.8000000000000007,52.0,25.0
2014,7,24.0,59.0,-0.6999999999999993,49.8,70.0,25.0
2014,7,25.0,11.0,2.1999999999999993,1.8000000000000007,100.0,-23.0
2014,7,26.0,59.0,50.2,6.199999999999999,118.0,-23.0
2014,7,27.0,11.0,2.1999999999999993,54.2,52.0,25.0
2014,7,28.0,11.0,-0.6999999999999993,1.8000000000000007,118.0,-23.0
2014,7,29.0,59.0,47.3,6.199999999999999,70.0,25.0
2014,7,30.0,59.0,-0.6999999999999993,54.2,52.0,-23.0
2014,7,31.0,3.6999999999999993,47.3,54.2,100.0,-20.0
2014,8,1.0,64.0,50.7,58.9,123.0,32.0
2014,8,2.0,64.0,-7.300000000000001,0.8999999999999986,104.0,-26.0
2014,8,3.0,-1.3999999999999986,-2.1999999999999993,0.8999999999999986,104.0,-28.0
2014,8,4.0,64.0,-7.300000000000001,-3.6000000000000014,104.0,-26.0
2014,8,5.0,64.0,-2.1999999999999993,54.4,46.0,-26.0
2014,8,6.0,56.6,-7.300000000000001,58.9,46.0,-28.0
2014,8,7.0,56.6,-2.1999999999999993,0.8999999999999986,123.0,30.0
2014,8,8.0,56.6,55.8,54.4,65.0,-28.0
2014,8,9.0,6.0,55.8,0.8999999999999986,123.0,-26.0
2014,8,10.0,6.0,55.8,58.9,104.0,32.0
2014,8,11.0,56.6,55.8,0.8999999999999986,123.0,-28.0
2014,8,12.0,-1.3999999999999986,-2.1999999999999993,-3.6000000000000014,65.0,32.0
2014,8,13.0,56.6,50.7,0.8999999999999986,46.0,32.0
2014,8,14.0,6.0,-7.300000000000001,0.8999999999999986,46.0,-28.0
2014,8,15.0,6.0,50.7,54.4,104.0,32.0
2014,8,16.0,6.0,50.7,-3.6000000000000014,46.0,32.0
2014,8,17.0,-1.3999999999999986,-7.300000000000001,58.9,46.0,32.0
2014,8,18.0,56.6,-7.300000000000001,58.9,104.0,32.0
2014,8,19.0,-1.3999999999999986,-2.1999999999999993,58.9,46.0,32.0
2014,8,20.0,-1.3999999999999986,-2.1999999999999993,-3.6000000000000014,123.0,32.0
2014,8,21.0,64.0,-7.300000000000001,58.9,123.0,32.0
2014,8,22.0,64.0,-7.300000000000001,-3.6000000000000014,104.0,-28.0
2014,8,23.0,6.0,55.8,58.9,104.0,-26.0
2014,8,24.0,6.0,-2.1999999999999993,0.8999999999999986,104.0,-28.0
2014,8,25.0,64.0,50.7,0.8999999999999986,104.0,-28.0
2014,8,26.0,56.6,-7.300000000000001,0.8999999999999986,46.0,-26.0
2014,8,27.0,64.0,-2.1999999999999993,58.9,104.0,32.0
2014,8,28.0,56.6,-2.1999999999999993,58.9,46.0,32.0
2014,8,29.0,56.6,-7.300000000000001,0.8999999999999986,123.0,-26.0
2014,8,30.0,6.0,-7.300000000000001,58.9,65.0,-26.0
2014,8,31.0,64.0,-2.1999999999999993,0.8999999999999986,123.0,-28.0
2014,9,1.0,21.0,20.1,23.8,80.0,9.0
2014,9,2.0,33.0,14.600000000000001,17.8,102.0,9.0
2014,9,3.0,40.3,26.6,29.8,80.0,9.0
2014,9,4.0,28.299999999999997,26.6,17.8,80.0,-3.0
2014,9,5.0,33.0,32.1,17.8,68.0,-5.0
2014,9,6.0,40.3,32.1,29.8,102.0,-5.0
2014,9,7.0,40.3,20.1,17.8,102.0,9.0
2014,9,8.0,21.0,26.6,29.8,80.0,7.0
2014,9,9.0,40.3,26.6,17.8,90.0,9.0
2014,9,10.0,33.0,26.6,29.8,90.0,-3.0
2014,9,11.0,33.0,20.1,29.8,90.0,9.0
2014,9,12.0,21.0,20.1,29.8,102.0,7.0
2014,9,13.0,28.299999999999997,26.6,23.8,80.0,-5.0
2014,9,14.0,21.0,14.600000000000001,17.8,102.0,-3.0
2014,9,15.0,33.0,20.1,29.8,68.0,9.0
2014,9,16.0,40.3,14.600000000000001,29.8,68.0,-3.0
2014,9,17.0,40.3,14.600000000000001,29.8,68.0,-3.0
2014,9,18.0,28.299999999999997,26.6,29.8,90.0,-3.0
2014,9,19.0,33.0,32.1,35.8,90.0,7.0
2014,9,20.0,28.299999999999997,32.1,17.8,80.0,9.0
2014,9,21.0,21.0,26.6,35.8,102.0,9.0
2014,9,22.0,21.0,14.600000000000001,23.8,68.0,-3.0
2014,9,23.0,33.0,26.6,35.8,80.0,9.0
2014,9,24.0,40.3,26.6,23.8,90.0,9.0
2014,9,25.0,33.0,14.600000000000001,23.8,80.0,-5.0
2014,9,26.0,28.299999999999997,20.1,17.8,90.0,-3.0
2014,9,27.0,40.3,26.6,17.8,90.0,9.0
2014,9,28.0,33.0,32.1,35.8,90.0,9.0
2014,9,29.0,28.299999999999997,20.1,17.8,90.0,7.0
2014,9,30.0,40.3,14.600000000000001,23.8,80.0,9.0
2014,10,1.0,-17.0,69.0,72.9,31.0,-43.0
2014,10,2.0,-17.0,69.0,-19.3,119.0,45.0
2014,10,3.0,71.0,-22.5,68.7,50.0,-42.0
2014,10,4.0,77.4,65.5,-15.100000000000001,31.0,-42.0
2014,10,5.0,71.0,69.0,-19.3,50.0,-42.0
2014,10,6.0,71.0,-19.0,72.9,31.0,-43.0
2014,10,7.0,77.4,-19.0,-15.100000000000001,138.0,-43.0
2014,10,8.0,71.0,65.5,-19.3,138.0,-43.0
2014,10,9.0,71.0,-19.0,-19.3,138.0,45.0
2014,10,10.0,-10.600000000000001,65.5,72.9,119.0,-43.0
2014,10,11.0,77.4,65.5,-15.100000000000001,138.0,46.0
2014,10,12.0,-17.0,-19.0,-19.3,119.0,-43.0
